county_code,date,aqi,defining_parameter,defining_site,num_sites_reporting,state_name,county_name,state_code,category,created,last_updated,Derived_County_fips
020,2021-12-03,22,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-03 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-06,18,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-06 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-09,16,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-09 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-12,24,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-12 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-15,22,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-15 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-18,21,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-18 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-21,9,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-21 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-24,18,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-24 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-27,7,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-27 16:30:00,2021-12-31 23:12:00,78020
020,2021-12-30,19,PM2.5,78-020-0001,1,Virgin Islands,St John,78,Good,2021-12-30 16:30:00,2021-12-31 23:12:00,78020
002,2021-01-01,157,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-01 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-02,166,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-02 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-03,157,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-03 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-04,139,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-04 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-05,148,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-05 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-06,121,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-06 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-07,152,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-07 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-08,153,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-08 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-09,169,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-09 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-10,145,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-10 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-11,122,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-11 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-12,147,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-12 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-13,124,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-13 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-14,108,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-14 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-15,122,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-15 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-16,162,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-16 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-17,152,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-17 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-18,168,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-01-18 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-19,77,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-19 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-20,30,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-01-20 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-21,55,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-21 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-22,66,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-22 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-23,37,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-01-23 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-24,42,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-01-24 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-25,53,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-25 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-26,54,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-26 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-27,73,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-27 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-28,75,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-28 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-29,53,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-29 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-30,102,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-01-30 16:30:00,2021-12-31 23:12:00,80002
002,2021-01-31,83,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-01-31 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-01,63,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-01 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-02,72,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-02 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-03,90,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-03 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-04,53,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-04 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-05,102,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-02-05 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-06,156,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-02-06 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-07,171,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-02-07 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-08,94,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-08 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-09,100,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-09 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-10,89,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-10 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-11,94,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-11 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-12,64,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-12 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-13,61,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-13 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-14,48,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-02-14 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-15,82,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-15 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-16,40,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-02-16 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-17,41,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-02-17 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-18,68,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-18 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-19,94,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-19 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-20,142,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-02-20 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-21,90,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-21 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-22,108,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-02-22 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-23,98,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-23 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-24,152,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy,2021-02-24 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-25,79,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-25 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-26,76,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-26 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-27,97,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-27 16:30:00,2021-12-31 23:12:00,80002
002,2021-02-28,72,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-02-28 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-01,94,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-01 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-02,83,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-02 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-03,74,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-03 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-04,140,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-03-04 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-05,134,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-03-05 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-06,86,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-06 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-07,77,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-07 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-08,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-08 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-09,56,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-09 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-10,48,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-03-10 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-11,52,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-11 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-12,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-12 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-13,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-13 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-14,85,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-14 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-15,71,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-15 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-16,97,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-16 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-17,85,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-17 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-18,109,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Unhealthy for Sensitive Groups,2021-03-18 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-19,81,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-19 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-20,65,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-20 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-21,54,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-21 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-22,47,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-03-22 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-23,43,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-03-23 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-24,52,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-24 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-25,63,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-25 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-26,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-26 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-27,72,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-27 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-28,85,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-28 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-29,67,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-29 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-30,82,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-30 16:30:00,2021-12-31 23:12:00,80002
002,2021-03-31,68,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-03-31 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-01,71,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-01 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-02,73,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-02 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-03,69,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-03 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-04,54,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-04 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-05,55,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-05 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-06,52,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-06 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-07,54,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-07 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-08,53,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-08 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-09,69,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-09 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-10,72,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-10 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-11,67,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-11 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-12,71,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-12 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-13,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-13 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-14,62,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-14 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-15,58,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-15 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-16,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-16 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-17,56,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-17 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-18,56,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-18 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-19,51,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-19 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-20,65,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-20 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-21,66,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-21 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-22,56,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-22 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-23,61,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-23 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-24,61,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-24 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-25,65,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-25 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-26,39,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-04-26 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-27,29,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-04-27 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-28,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-28 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-29,70,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-29 16:30:00,2021-12-31 23:12:00,80002
002,2021-04-30,61,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-04-30 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-01,57,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-01 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-02,59,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-02 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-03,67,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-03 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-04,68,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-04 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-05,69,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-05 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-06,65,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-06 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-07,66,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-07 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-08,65,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-08 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-09,66,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-09 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-10,64,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-10 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-11,71,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-11 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-12,71,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-12 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-13,76,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-13 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-14,75,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-14 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-15,67,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-15 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-16,53,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-16 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-17,52,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-17 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-18,64,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-18 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-19,60,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-19 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-20,52,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-20 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-21,62,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-21 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-22,41,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Good,2021-05-22 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-23,56,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-23 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-24,63,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-24 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-25,66,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-25 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-26,66,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-26 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-27,63,PM2.5,80-002-0014,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-27 16:30:00,2021-12-31 23:12:00,80002
002,2021-05-28,78,PM2.5,80-002-0012,2,Country Of Mexico,BAJA CALIFORNIA NORTE,80,Moderate,2021-05-28 16:30:00,2021-12-31 23:12:00,80002
